update,stage_id,learning_rate,task_exposures,mean_total_objective,mean_thermal_smooth,mean_exact_tmax,maximum_projection_absolute_error,maximum_material_fraction_error,gradient_norm_before_clipping,gradient_norm_after_clipping,all_gradients_finite,wall_seconds
14,1,0.001,4,0.6078119024955221,0.6077810915465951,0.6435993857766058,4.470348358154297e-08,4.470348358154297e-08,0.3090465256122035,0.3090465256122035,True,3.4059830978512764
15,1,0.001,4,0.5736736743443557,0.5736396734498352,0.6085420856217789,2.9802322387695312e-08,2.9802322387695312e-08,0.3843181140623911,0.3843181140623911,True,3.4137237202376127
16,1,0.001,4,0.5808730607702987,0.5808395799714731,0.611794860559816,2.9802322387695312e-08,2.9802322387695312e-08,0.41222937711476,0.41222937711476,True,3.4450744446367025
17,1,0.001,4,0.575580832394622,0.5755406468369437,0.6078124382792014,4.470348358154297e-08,4.470348358154297e-08,0.8392817750427282,0.8392817750427282,True,3.388555932790041
18,1,0.001,4,0.5586394893364386,0.5585983659946696,0.5901984718021058,1.4901161193847656e-08,1.4901161193847656e-08,0.5443151484927903,0.5443151484927903,True,3.4858962781727314
19,1,0.001,4,0.5174227341194924,0.5173811552427064,0.5514360277084527,2.9802322387695312e-08,2.9802322387695312e-08,0.6528919392559429,0.6528919392559429,True,3.4877068120986223
20,1,0.001,4,0.5459596647454406,0.5459160382591168,0.5800095530179155,1.4901161193847656e-08,1.4901161193847656e-08,0.8460783783127828,0.8460783783127828,True,3.485301148146391
21,1,0.001,4,0.5715809401516492,0.5715387527309977,0.6059375439013225,1.4901161193847656e-08,1.4901161193847656e-08,0.7856936503180023,0.7856936503180023,True,3.4631355237215757
22,1,0.001,4,0.5447878701839739,0.5447467833118657,0.577451443367436,2.9802322387695312e-08,2.9802322387695312e-08,2.821771239234865,0.9999996757004062,True,3.4014802519232035
23,1,0.001,4,0.5323859598158092,0.5323479708504095,0.5620584722927322,1.4901161193847656e-08,1.4901161193847656e-08,1.6299248411894889,0.9999994989355088,True,3.3774281553924084
24,1,0.001,4,0.5397894036014149,0.539747903035819,0.5693896381612975,1.4901161193847656e-08,1.4901161193847656e-08,0.7330013197647527,0.7330013197647527,True,3.4023520965129137
25,1,0.001,4,0.5397488604030635,0.5397050746242579,0.5706418644444656,1.4901161193847656e-08,1.4901161193847656e-08,0.6664468290902484,0.6664468290902484,True,3.4329832401126623
26,1,0.001,4,0.49132798169040093,0.4912880443767549,0.5223355415794148,2.9802322387695312e-08,2.9802322387695312e-08,0.576836631077229,0.576836631077229,True,3.4828826282173395
27,1,0.001,4,0.5215494277396382,0.5215044468346194,0.5552353797824439,1.4901161193847656e-08,1.4901161193847656e-08,0.855407652191507,0.855407652191507,True,3.4602038636803627
28,1,0.001,4,0.4945120187741172,0.49446723305754636,0.522805034935872,1.4901161193847656e-08,1.4901161193847656e-08,0.5807990786710528,0.5807990786710528,True,3.4294094052165747
29,1,0.001,4,0.5575126092794338,0.5574675090300837,0.5906443562010335,1.4901161193847656e-08,1.4901161193847656e-08,0.3607387231218827,0.3607387231218827,True,3.4390144404023886
30,1,0.001,4,0.49983738596893956,0.49979610050346807,0.5297266931953262,2.9802322387695312e-08,2.9802322387695312e-08,0.49092564669623034,0.49092564669623034,True,3.513867983594537
31,1,0.001,4,0.4793869242537514,0.4793423995179803,0.5099705896459015,2.9802322387695312e-08,2.9802322387695312e-08,4.6581041872766145,0.9999997313981452,True,3.419306844472885
32,1,0.001,4,0.4796593730635442,0.4796195213514813,0.5089091724693791,1.4901161193847656e-08,1.4901161193847656e-08,0.6766495942317018,0.6766495942317018,True,3.4230829011648893
33,1,0.001,4,0.5077311159692831,0.5076862429365643,0.5410269083706655,2.9802322387695312e-08,2.9802322387695312e-08,0.46003359188328624,0.46003359188328624,True,3.3806847482919693
34,1,0.001,4,0.503123657088201,0.5030799325913521,0.5337078283902048,1.4901161193847656e-08,1.4901161193847656e-08,0.7020102150682397,0.7020102150682397,True,3.431692611426115
35,1,0.001,4,0.4931836171160588,0.49314344634778295,0.5238535731240817,2.9802322387695312e-08,2.9802322387695312e-08,0.7412959347846232,0.7412959347846232,True,3.4394739661365747
36,1,0.001,4,0.47733338547276527,0.4772856840850991,0.5088930330574295,1.4901161193847656e-08,1.4901161193847656e-08,0.915568064235033,0.915568064235033,True,3.3915755953639746
37,1,0.001,4,0.4402804877723587,0.44023902699286316,0.47119253100449787,1.4901161193847656e-08,1.4901161193847656e-08,0.47219419922402334,0.47219419922402334,True,3.443812370300293
38,1,0.001,4,0.4927037051488505,0.4926637338987411,0.529200242505254,5.960464477539063e-08,5.960464477539063e-08,7.145789199764308,0.9999999048930184,True,3.366216041147709
39,1,0.001,4,0.5160983064981204,0.5160590556027393,0.551552392249522,5.960464477539063e-08,5.960464477539063e-08,6.051010380740652,0.9999999119380956,True,3.4751541297882795
40,1,0.001,4,0.5240345719922718,0.5239879981205251,0.5597505753320394,2.9802322387695312e-08,2.9802322387695312e-08,4.518407913825384,0.9999997122413562,True,3.458818431943655
41,1,0.001,4,0.42064666587593535,0.42059310949421064,0.4545607310739694,2.9802322387695312e-08,2.9802322387695312e-08,1.1596467851101286,0.9999992010856611,True,3.47504866681993
42,1,0.001,4,0.44869940496176713,0.4486479859718703,0.4867333339165296,2.9802322387695312e-08,2.9802322387695312e-08,4.749478765590209,0.9999997652539864,True,3.4508296567946672
43,1,0.001,4,0.48908068295273943,0.4890279487397896,0.5261463272298292,1.4901161193847656e-08,1.4901161193847656e-08,2.6069888483741646,0.9999997384497644,True,3.3841633703559637
44,1,0.001,4,0.43889788431587895,0.4388404866923325,0.47746181236946617,1.4901161193847656e-08,1.4901161193847656e-08,2.160287436798155,0.999999589117165,True,3.4293499924242496
45,1,0.001,4,0.42171780045333385,0.4216613197084802,0.46125937516677795,2.9802322387695312e-08,2.9802322387695312e-08,2.0394362360492595,0.9999994628590892,True,3.3902951311320066
46,1,0.001,4,0.4251457711373514,0.4250939106185979,0.4667496406896582,2.9802322387695312e-08,2.9802322387695312e-08,1.2830420888163836,0.9999992409862957,True,3.5244689732789993
47,1,0.001,4,0.42117105713624936,0.42111872749727647,0.46344849943873356,2.9802322387695312e-08,2.9802322387695312e-08,1.1456706498178537,0.9999991763834379,True,3.5128200128674507
48,1,0.001,4,0.4335149627430299,0.4334650075808102,0.47505344274364203,4.470348358154297e-08,4.470348358154297e-08,0.5221177786916533,0.5221177786916533,True,3.425524404272437
49,1,0.001,4,0.4033321504159171,0.40327973695977515,0.44914605919886685,2.9802322387695312e-08,2.9802322387695312e-08,0.5196544276354791,0.5196544276354791,True,3.4300487712025642
