rank,candidate_id,x_sink,x_junction,y_junction,trunk_to_branch_width_ratio,resolution,design_hash_64,transferred_design_hash,material_fraction,scenario_A_peak,scenario_B_peak,scenario_C_peak,worst_peak,average_peak,maximum_residual,wall_seconds
38844,tree_xs_0p575_xj_0p250_yj_0p500_r_2p00,0.575,0.25,0.5,2.0,64,7e8e974df70ddb872f9fbc8babd1aeae557f965a64550a471cafa615020995b3,7e8e974df70ddb872f9fbc8babd1aeae557f965a64550a471cafa615020995b3,0.25,0.18219063413140565,0.18151091531133406,0.2387683025355698,0.2387683025355698,0.20082328399276983,5.388490290377229e-13,0.025202100005117245
38845,tree_xs_0p625_xj_0p250_yj_0p400_r_1p50,0.625,0.25,0.4,1.5,64,168f421de3fda1fffe2fe3e346b2f4e82f5eee01c051382da713e9b1a2c868ff,168f421de3fda1fffe2fe3e346b2f4e82f5eee01c051382da713e9b1a2c868ff,0.25,0.188762305438155,0.19619129610424432,0.23878325766606343,0.23878325766606343,0.20791228640282092,5.879204357014694e-13,0.023094899996067397
38846,tree_xs_0p375_xj_0p750_yj_0p400_r_1p50,0.375,0.75,0.4,1.5,64,f8e40ca576d95a6284283c5d8b3208b2d09c4093773c3fa256b0391d17eccfdf,f8e40ca576d95a6284283c5d8b3208b2d09c4093773c3fa256b0391d17eccfdf,0.25,0.18876230543815992,0.23878325766606792,0.19619129610424904,0.23878325766606792,0.20791228640282564,5.927690837976013e-13,0.0180184999917401
38847,tree_xs_0p575_xj_0p250_yj_0p475_r_2p00,0.575,0.25,0.475,2.0,64,950bf5d614a019435b551cfcb89d90f013938d27182783ed58a273a9ccf503f9,950bf5d614a019435b551cfcb89d90f013938d27182783ed58a273a9ccf503f9,0.25,0.1828705401376418,0.18294717361176155,0.23879376912228165,0.23879376912228165,0.20153716095722832,5.214146865559664e-13,0.022496999998111278
38848,tree_xs_0p375_xj_0p725_yj_0p250_r_1p25,0.375,0.725,0.25,1.25,64,4987e97f7793939410984dbc85fed6fa2a2a63e548bc9c924c18690f945daa71,4987e97f7793939410984dbc85fed6fa2a2a63e548bc9c924c18690f945daa71,0.25,0.19143346474110393,0.2387997963890559,0.20849761110942286,0.2387997963890559,0.21291029074652756,6.440645962056346e-13,0.018166100009693764
38849,tree_xs_0p625_xj_0p275_yj_0p250_r_1p25,0.625,0.275,0.25,1.25,64,8f671bdcf1605041b954ef647e1ce66cbbc1d03a9c66aded9efc1b15e7b1bda3,8f671bdcf1605041b954ef647e1ce66cbbc1d03a9c66aded9efc1b15e7b1bda3,0.25,0.19143346474110146,0.20849761110941958,0.238799796389056,0.238799796389056,0.21291029074652568,6.032626264734425e-13,0.023004600006970577
38850,tree_xs_0p425_xj_0p750_yj_0p275_r_1p00,0.425,0.75,0.275,1.0,64,6521bbc1b10ca7f0cf89f6ed049adfef20e5188c944004f17321146c8806d6b9,6521bbc1b10ca7f0cf89f6ed049adfef20e5188c944004f17321146c8806d6b9,0.25,0.1951913543957137,0.23880968391174975,0.205400407780999,0.23880968391174975,0.21313381536282083,6.934772838185754e-13,0.02009879999968689
38851,tree_xs_0p575_xj_0p250_yj_0p275_r_1p00,0.575,0.25,0.275,1.0,64,c9e54ed3d95e9b407a24a33a01b4883387285c94da1ed0976c60e3bf2c67924e,c9e54ed3d95e9b407a24a33a01b4883387285c94da1ed0976c60e3bf2c67924e,0.25,0.19519135439572918,0.20540040778101484,0.2388096839117671,0.2388096839117671,0.21313381536283704,6.676231098570646e-13,0.022262400001636706
38852,tree_xs_0p300_xj_0p700_yj_0p100_r_1p25,0.3,0.7,0.1,1.25,64,59d859be86c1885d5d49723e103fe70eaafdddced74dce611962bdac653e8873,59d859be86c1885d5d49723e103fe70eaafdddced74dce611962bdac653e8873,0.25,0.18517062090705805,0.23881042849263706,0.21041668212263998,0.23881042849263706,0.211465910507445,5.423359510052748e-13,0.01518279999436345
38853,tree_xs_0p700_xj_0p300_yj_0p100_r_1p25,0.7,0.3,0.1,1.25,64,bac43cce2b0d42499e91260f3f6ec99b76764342e4bd534587803905b1e4820c,bac43cce2b0d42499e91260f3f6ec99b76764342e4bd534587803905b1e4820c,0.25,0.1851706209070611,0.21041668212263914,0.23881042849264145,0.23881042849264145,0.21146591050744723,4.664877598935917e-13,0.02298259999952279
38854,tree_xs_0p700_xj_0p350_yj_0p125_r_2p00,0.7,0.35,0.125,2.0,64,d571a5bcccd0c87ef9c3569d4b23021d79adaa5e045521091c2df876ec941555,d571a5bcccd0c87ef9c3569d4b23021d79adaa5e045521091c2df876ec941555,0.25,0.18191675852147798,0.21638396398612814,0.2388252313583759,0.2388252313583759,0.21237531795532735,4.1413016047371433e-13,0.024501299994881265
38855,tree_xs_0p300_xj_0p650_yj_0p125_r_2p00,0.3,0.65,0.125,2.0,64,a2ce1c51fdc7f0bc838fb368b7f821bb46705e29380b52429c74cb1d2cac1a24,a2ce1c51fdc7f0bc838fb368b7f821bb46705e29380b52429c74cb1d2cac1a24,0.25,0.18191675852147882,0.23882523135837624,0.21638396398613066,0.23882523135837624,0.21237531795532857,4.5356469827838756e-13,0.015560799991362728
38856,tree_xs_0p475_xj_0p750_yj_0p300_r_2p00,0.475,0.75,0.3,2.0,64,7218aa469e0c50be86f4b01818a7aa5fbba91df8c83a77d4cfb72799374216d6,7218aa469e0c50be86f4b01818a7aa5fbba91df8c83a77d4cfb72799374216d6,0.25,0.18123011190173113,0.23882957554363532,0.19436344869300032,0.23882957554363532,0.20480771204612225,5.25090473448584e-13,0.02186999999685213
38857,tree_xs_0p525_xj_0p250_yj_0p300_r_2p00,0.525,0.25,0.3,2.0,64,c56408a1f2f4c0302e9bcea1d9de713edebac0e7e717dd1c7b540d91ab924586,c56408a1f2f4c0302e9bcea1d9de713edebac0e7e717dd1c7b540d91ab924586,0.25,0.18123011190172988,0.19436344869299935,0.23882957554363546,0.23882957554363546,0.20480771204612158,4.734889917025468e-13,0.02252990000124555
38858,tree_xs_0p525_xj_0p250_yj_0p250_r_2p00,0.525,0.25,0.25,2.0,64,fc5b027b3b370199bf57839f9b8fb597f7a1e9fdf429dce5f9747c1011db7ab6,fc5b027b3b370199bf57839f9b8fb597f7a1e9fdf429dce5f9747c1011db7ab6,0.25,0.18256111004780526,0.1976828786707974,0.23883742248545223,0.23883742248545223,0.20636047040135164,4.627698645945526e-13,0.020741300002555363
38859,tree_xs_0p575_xj_0p275_yj_0p100_r_0p75,0.575,0.275,0.1,0.75,64,356d6fa5cdd0edccebad3c1d07a93f1686a9310cae85a49aac7b5fb0e0d798c9,356d6fa5cdd0edccebad3c1d07a93f1686a9310cae85a49aac7b5fb0e0d798c9,0.25,0.1912258006943817,0.21223859026180858,0.23884657620895386,0.23884657620895386,0.21410365572171472,5.970287840449074e-13,0.023108400011551566
38860,tree_xs_0p425_xj_0p725_yj_0p100_r_0p75,0.425,0.725,0.1,0.75,64,c0bcad0148fad5699adf7edf09cd3bfb30498f24240710a5b69547d5baac435a,c0bcad0148fad5699adf7edf09cd3bfb30498f24240710a5b69547d5baac435a,0.25,0.19122580069438883,0.23884657620895736,0.21223859026181577,0.23884657620895736,0.21410365572172066,6.310415489164536e-13,0.019509100005961955
38861,tree_xs_0p700_xj_0p325_yj_0p225_r_1p25,0.7,0.325,0.225,1.25,64,b2690f47143c4795efeb73d164062a850a968922b77bdae1eda99f3745a0dd2c,b2690f47143c4795efeb73d164062a850a968922b77bdae1eda99f3745a0dd2c,0.25,0.1924064163980624,0.21495780920388052,0.23884744909023845,0.23884744909023845,0.21540389156406048,5.665375051034246e-13,0.023367499990854412
38862,tree_xs_0p300_xj_0p675_yj_0p250_r_1p50,0.3,0.675,0.25,1.5,64,1db2a891e82c4e6c43606734247e412fec8bd81618cf29bd7b57a166836f575d,1db2a891e82c4e6c43606734247e412fec8bd81618cf29bd7b57a166836f575d,0.25,0.19001006750582883,0.23885172899528725,0.21254111511921375,0.23885172899528725,0.21380097054010996,5.729345175788692e-13,0.015237300001899712
38863,tree_xs_0p700_xj_0p325_yj_0p250_r_1p50,0.7,0.325,0.25,1.5,64,a7b4bfd58aa94408d3e3ed2930077a582fa8f65c42269fc914d8a1044a0adb74,a7b4bfd58aa94408d3e3ed2930077a582fa8f65c42269fc914d8a1044a0adb74,0.25,0.1900100675058293,0.21254111511921547,0.2388517289952875,0.2388517289952875,0.21380097054011074,5.647297084075249e-13,0.022209500006283633
38864,tree_xs_0p650_xj_0p250_yj_0p450_r_1p50,0.65,0.25,0.45,1.5,64,a27c582d5f169457068b822977eb9e186b0a301d99b3d026d9b33bcfbe3e4c3b,a27c582d5f169457068b822977eb9e186b0a301d99b3d026d9b33bcfbe3e4c3b,0.25,0.1917548366159618,0.19095419309559883,0.23885449774882525,0.23885449774882525,0.2071878424867953,5.922422028796675e-13,0.023216999994474463
38865,tree_xs_0p350_xj_0p750_yj_0p450_r_1p50,0.35,0.75,0.45,1.5,64,4def3262a560afc53849c5163d88db2b81cddcb811b1485c08a453e7ddd66be8,4def3262a560afc53849c5163d88db2b81cddcb811b1485c08a453e7ddd66be8,0.25,0.19175483661596343,0.2388544977488265,0.19095419309559905,0.2388544977488265,0.20718784248679634,6.17986032645811e-13,0.01793859999452252
38866,tree_xs_0p450_xj_0p750_yj_0p175_r_1p50,0.45,0.75,0.175,1.5,64,f8df93d1770ce5a525ab797869332d4e10e02519b702623863b1ae09e285a5e1,f8df93d1770ce5a525ab797869332d4e10e02519b702623863b1ae09e285a5e1,0.25,0.1856395815003936,0.23885541331527194,0.20333312425855984,0.23885541331527194,0.20927603969140848,5.386671772955974e-13,0.020847799998591654
38867,tree_xs_0p600_xj_0p275_yj_0p200_r_1p25,0.6,0.275,0.2,1.25,64,f87aa857f79647e6733f02cf023131bab9f8580d37372eb1dc1b2d5e105676b1,f87aa857f79647e6733f02cf023131bab9f8580d37372eb1dc1b2d5e105676b1,0.25,0.1900447871851327,0.20839474621296653,0.23888733144429478,0.23888733144429478,0.212442288280798,5.795544128953059e-13,0.02362250001169741
38868,tree_xs_0p400_xj_0p725_yj_0p200_r_1p25,0.4,0.725,0.2,1.25,64,c4035e628b08a80fd08911a644cb711dad9ee3f3f1bbfdccf85f04bffc006ab8,c4035e628b08a80fd08911a644cb711dad9ee3f3f1bbfdccf85f04bffc006ab8,0.25,0.1900447871851366,0.2388873314442989,0.2083947462129702,0.2388873314442989,0.2124422882808019,6.193866146708824e-13,0.019176100002368912
38869,tree_xs_0p700_xj_0p300_yj_0p350_r_1p00,0.7,0.3,0.35,1.0,64,8ef7f3a55d6bf760ac53cfd5c78992b56524c05fafb63e6dd6bcfbd1ce658d77,8ef7f3a55d6bf760ac53cfd5c78992b56524c05fafb63e6dd6bcfbd1ce658d77,0.25,0.19962305689038817,0.21148945867179447,0.23890816842457424,0.23890816842457424,0.21667356132891893,7.069925199168777e-13,0.021551099998760037
38870,tree_xs_0p550_xj_0p250_yj_0p200_r_1p25,0.55,0.25,0.2,1.25,64,e714029ad99b831c386146b1360d6e0267d0ad37d8e486e78e15acc5feb415bb,e714029ad99b831c386146b1360d6e0267d0ad37d8e486e78e15acc5feb415bb,0.25,0.1885402625297281,0.2057157001958284,0.2389316170625506,0.2389316170625506,0.21106252659603572,5.6398277198911e-13,0.022417699990910478
38871,tree_xs_0p450_xj_0p750_yj_0p200_r_1p25,0.45,0.75,0.2,1.25,64,f159fa0f958951baba504940761a29c3a415e9860a6be0415c4df7297fc56ffb,f159fa0f958951baba504940761a29c3a415e9860a6be0415c4df7297fc56ffb,0.25,0.18854026252973186,0.2389316170625525,0.20571570019583096,0.2389316170625525,0.21106252659603844,5.939816724862816e-13,0.024074900007690303
38872,tree_xs_0p300_xj_0p675_yj_0p375_r_0p75,0.3,0.675,0.375,0.75,64,8e3c74c79ba5a6147b5bdd701b11c81fff4a0963536581ff191b5512661c593a,8e3c74c79ba5a6147b5bdd701b11c81fff4a0963536581ff191b5512661c593a,0.25,0.20567385547337994,0.23893866727232213,0.2169300173031412,0.23893866727232213,0.2205141800162811,8.091394003012413e-13,0.01550350000616163
38873,tree_xs_0p700_xj_0p325_yj_0p375_r_0p75,0.7,0.325,0.375,0.75,64,61ad3d9cccdfbef177c605001d1f756ae4b2a269dd702a915c429eda494c3c53,61ad3d9cccdfbef177c605001d1f756ae4b2a269dd702a915c429eda494c3c53,0.25,0.20567385547338246,0.21693001730314365,0.2389386672723246,0.2389386672723246,0.22051418001628356,7.918275426221692e-13,0.02378429999225773
38874,tree_xs_0p350_xj_0p750_yj_0p400_r_1p00,0.35,0.75,0.4,1.0,64,20e2a1d60bfbb26436d7384f945ddfdd98e7928cdc5d47fa48c5edf997c41d90,20e2a1d60bfbb26436d7384f945ddfdd98e7928cdc5d47fa48c5edf997c41d90,0.25,0.19979088257414657,0.23894390281212113,0.20227243041543558,0.23894390281212113,0.21366907193390108,7.368543191549285e-13,0.01904369999829214
38875,tree_xs_0p650_xj_0p250_yj_0p400_r_1p00,0.65,0.25,0.4,1.0,64,882f9515bfcf79945312549472e0ab5baddd688de9cfa693f7bf3f8ef141b845,882f9515bfcf79945312549472e0ab5baddd688de9cfa693f7bf3f8ef141b845,0.25,0.19979088257414707,0.202272430415432,0.23894390281212355,0.23894390281212355,0.21366907193390086,6.792687997992361e-13,0.029270999992149882
38876,tree_xs_0p325_xj_0p725_yj_0p400_r_1p50,0.325,0.725,0.4,1.5,64,3b85bda940365b48e0f02319c3eb318c6bc5822bf76c8f31878a1e198ecdb465,3b85bda940365b48e0f02319c3eb318c6bc5822bf76c8f31878a1e198ecdb465,0.25,0.18904455905203973,0.2389464979934896,0.20157288374680646,0.2389464979934896,0.2098546469307786,5.987625237676312e-13,0.016510000001289882
38877,tree_xs_0p475_xj_0p750_yj_0p125_r_1p00,0.475,0.75,0.125,1.0,64,ace4246526bc53acf34f5ac19088a6591709ee190833ee465d92dc8664308c08,ace4246526bc53acf34f5ac19088a6591709ee190833ee465d92dc8664308c08,0.25,0.1887582431759919,0.23894727313705885,0.20810710690790815,0.23894727313705885,0.21193754107365295,5.988264326860758e-13,0.021873399993637577
38878,tree_xs_0p525_xj_0p250_yj_0p125_r_1p00,0.525,0.25,0.125,1.0,64,f02a1ce8eb981a76daf9291e360b7154b846baea6ed5213c4458d90baa00c1bb,f02a1ce8eb981a76daf9291e360b7154b846baea6ed5213c4458d90baa00c1bb,0.25,0.18875824317599282,0.20810710690791012,0.23894727313706296,0.23894727313706296,0.21193754107365528,5.57169556655719e-13,0.02234409999800846
38879,tree_xs_0p650_xj_0p275_yj_0p450_r_0p75,0.65,0.275,0.45,0.75,64,18947aad5b28df3fb38169a6e23ca9e538fa13256628540dd6e95fa98aa3131a,18947aad5b28df3fb38169a6e23ca9e538fa13256628540dd6e95fa98aa3131a,0.25,0.20386050270556755,0.2060856186444874,0.23895060549686514,0.23895060549686514,0.21629890894897338,8.34024002646268e-13,0.025655899997218512
38880,tree_xs_0p350_xj_0p725_yj_0p450_r_0p75,0.35,0.725,0.45,0.75,64,63bbde72921a35bd918d270c1ef9f98a4745ad209980f2058bb791055f3b5841,63bbde72921a35bd918d270c1ef9f98a4745ad209980f2058bb791055f3b5841,0.25,0.2038605027055691,0.23895060549686523,0.20608561864449138,0.23895060549686523,0.21629890894897522,7.820239625416901e-13,0.017218499997397885
38881,tree_xs_0p325_xj_0p750_yj_0p575_r_0p75,0.325,0.75,0.575,0.75,64,b65c03158cab4f899eab5a750627cbd063b4b20b9daf83cd7a3e75184567d005,b65c03158cab4f899eab5a750627cbd063b4b20b9daf83cd7a3e75184567d005,0.25,0.2026617467042802,0.23895303522080122,0.20010019133853382,0.23895303522080122,0.21390499108787175,8.362517856359585e-13,0.015575700002955273
38882,tree_xs_0p675_xj_0p250_yj_0p575_r_0p75,0.675,0.25,0.575,0.75,64,6ac1c19f0b7f5268317794336c4d7359a67ae773d0c521c3a91ed32f2f2afffb,6ac1c19f0b7f5268317794336c4d7359a67ae773d0c521c3a91ed32f2f2afffb,0.25,0.2026617467042862,0.20010019133853424,0.23895303522080905,0.23895303522080905,0.2139049910878765,8.29051190696762e-13,0.023179900003015064
38883,tree_xs_0p400_xj_0p700_yj_0p150_r_0p75,0.4,0.7,0.15,0.75,64,fed3bf04c6f3e3824af902a6aa4ed6a030eb73d71fe791ea48b0949e035564e0,fed3bf04c6f3e3824af902a6aa4ed6a030eb73d71fe791ea48b0949e035564e0,0.25,0.19556452571607466,0.23895691475493833,0.21481027662190136,0.23895691475493833,0.21644390569763813,6.689428869302839e-13,0.01856250000128057
38884,tree_xs_0p550_xj_0p250_yj_0p175_r_1p50,0.55,0.25,0.175,1.5,64,0e06356df690b6239c64e933b5dfcc41eef984433eece3a2ab95a473281a0bbb,0e06356df690b6239c64e933b5dfcc41eef984433eece3a2ab95a473281a0bbb,0.25,0.1868301376567152,0.20324848342742588,0.2389570223917419,0.2389570223917419,0.2096785478252943,5.016478083516593e-13,0.022877199997310527
38885,tree_xs_0p300_xj_0p700_yj_0p350_r_1p00,0.3,0.7,0.35,1.0,64,ecae83f3f885758d9724b904c010cead4a06e138befac26a85ebe5085da168ec,ecae83f3f885758d9724b904c010cead4a06e138befac26a85ebe5085da168ec,0.25,0.199671090014571,0.23896052295387105,0.21152962582788873,0.23896052295387105,0.21672041293211028,7.698764762085784e-13,0.014789200009545311
38886,tree_xs_0p375_xj_0p675_yj_0p175_r_0p75,0.375,0.675,0.175,0.75,64,73cb23867e2ba0a5098a4f6c5da3e51cdc9add7e077c162b32c57544b3797746,73cb23867e2ba0a5098a4f6c5da3e51cdc9add7e077c162b32c57544b3797746,0.25,0.19842722385077316,0.23898527034609038,0.21983630401470133,0.23898527034609038,0.2190829327371883,7.235454892655354e-13,0.017839599997387268
38887,tree_xs_0p400_xj_0p750_yj_0p325_r_1p00,0.4,0.75,0.325,1.0,64,31efcf25a3f6be1edde706ccb17b728387cbcc4b0c5cd49e6d5c688896eb7384,31efcf25a3f6be1edde706ccb17b728387cbcc4b0c5cd49e6d5c688896eb7384,0.25,0.19738192291931816,0.23899035348239342,0.20522293800990443,0.23899035348239342,0.21386507147053868,7.013878548257601e-13,0.02028490000520833
38888,tree_xs_0p600_xj_0p250_yj_0p325_r_1p00,0.6,0.25,0.325,1.0,64,5876db0d7549cac552ccc6ce6fab8d866cafc1c33adbf2459b76bfcdba8bc9c1,5876db0d7549cac552ccc6ce6fab8d866cafc1c33adbf2459b76bfcdba8bc9c1,0.25,0.19738192291932993,0.20522293800991995,0.23899035348240533,0.23899035348240533,0.21386507147055175,7.052476830594051e-13,0.02526450000004843
38889,tree_xs_0p350_xj_0p700_yj_0p200_r_1p50,0.35,0.7,0.2,1.5,64,94644a9c07e1bcab0ee6dbcbdaf20e631e37cd5db7c490b5d510aab7b1cb7877,94644a9c07e1bcab0ee6dbcbdaf20e631e37cd5db7c490b5d510aab7b1cb7877,0.25,0.18783970985073165,0.23899571049349386,0.20888254100763876,0.23899571049349386,0.21190598711728806,5.446837450523322e-13,0.018408999996609055
38890,tree_xs_0p650_xj_0p300_yj_0p200_r_1p50,0.65,0.3,0.2,1.5,64,8098c5489004b3b6942ff6b41264b69a3b73b1ac817532e70e39e1df4ad1e93e,8098c5489004b3b6942ff6b41264b69a3b73b1ac817532e70e39e1df4ad1e93e,0.25,0.18783970985073503,0.20888254100764375,0.23899571049349563,0.23899571049349563,0.21190598711729147,5.112598562214231e-13,0.031204900005832314
38891,tree_xs_0p550_xj_0p250_yj_0p100_r_1p00,0.55,0.25,0.1,1.0,64,5b798c01a86ebe0f985e4f3e42bf7e32f6928834bce2e081d871b1126aa942ae,5b798c01a86ebe0f985e4f3e42bf7e32f6928834bce2e081d871b1126aa942ae,0.25,0.1876221343334374,0.20811763537337633,0.23900253717002184,0.23900253717002184,0.2115807689589452,5.363932120309216e-13,0.02067699999315664
38892,tree_xs_0p450_xj_0p750_yj_0p100_r_1p00,0.45,0.75,0.1,1.0,64,8f95a0d2d694e3238dd7feaf35cf818b596a98594e4c57d6cb718a1dc26b9baf,8f95a0d2d694e3238dd7feaf35cf818b596a98594e4c57d6cb718a1dc26b9baf,0.25,0.18762213433344685,0.2390025371700326,0.2081176353733825,0.2390025371700326,0.21158076895895397,5.659366569815995e-13,0.021888699993724003
38893,tree_xs_0p375_xj_0p725_yj_0p400_r_0p75,0.375,0.725,0.4,0.75,64,aa1eded550aa828dc03426d621a10f2189e601f19f226ebf1f663af1e66d9ad7,aa1eded550aa828dc03426d621a10f2189e601f19f226ebf1f663af1e66d9ad7,0.25,0.20324923579428014,0.2390040307274246,0.2077277282540421,0.2390040307274246,0.21666033159191558,8.565375898422475e-13,0.018040299997664988
38894,tree_xs_0p625_xj_0p275_yj_0p400_r_0p75,0.625,0.275,0.4,0.75,64,454fa7725518da338d7ab9292065d654ff9b4611cb9b4a0583c78546a21e648d,454fa7725518da338d7ab9292065d654ff9b4611cb9b4a0583c78546a21e648d,0.25,0.20324923579428877,0.20772772825405122,0.23900403072743573,0.23900403072743573,0.21666033159192524,7.712198892193571e-13,0.02463619998889044
38895,tree_xs_0p650_xj_0p275_yj_0p625_r_2p00,0.65,0.275,0.625,2.0,64,cb5cb5cce17353ec6285dd81d8375496626836267dd51872e09080b8a308d5e0,cb5cb5cce17353ec6285dd81d8375496626836267dd51872e09080b8a308d5e0,0.25,0.17892019925753982,0.1743214380733815,0.2390448061326624,0.2390448061326624,0.19742881448786123,5.285033241118197e-13,0.02304790000198409
