update,learning_rate,mean_loss,mean_candidate_thermal_smooth,best_candidate_thermal_smooth,worst_candidate_exact_tmax,mean_total_variation,mean_binarization_penalty,softmin,diversity_penalty,maximum_projection_absolute_error,gradient_norm_before_clipping,gradient_norm_after_clipping,wall_seconds
3377,1e-05,0.15429375021958852,0.2039131207752086,0.14947948049525428,0.39416510975692626,0.05395747721195221,0.010582253336906433,0.15361946327502968,0.00040868439828045666,2.9802322387695312e-08,0.11275765121368173,0.11275765121368173,1.380375155247748
3378,1e-05,0.14954925582346817,0.1996565841025712,0.14487039100351218,0.42003955245094693,0.05388972908258438,0.010175765492022038,0.14887851084417975,0.00041333993431180716,2.9802322387695312e-08,0.1605507866956358,0.1605507866956358,1.3912567030638456
3379,1e-05,0.1468578850994618,0.2069660445700261,0.14198334293206616,0.4310788113481636,0.05282926559448242,0.010403468273580074,0.14618311805811574,0.0004138684016652405,2.9802322387695312e-08,0.14024322133146228,0.14024322133146228,1.386097164824605
3380,1e-05,0.15252432979946318,0.20636917363852636,0.14762064316273016,0.43597145781623875,0.053728047758340836,0.011058410629630089,0.1518425570877764,0.0004068764392286539,2.9802322387695312e-08,0.12885197325215322,0.12885197325215322,1.3905586078763008
3381,1e-05,0.15176277197575516,0.20679261077259903,0.14659957763891604,0.44815706153604723,0.05343235284090042,0.010945813730359077,0.15108688525184377,0.00040353808435611427,2.9802322387695312e-08,0.20545423372031868,0.20545423372031868,1.3815828086808324
3382,1e-05,0.14777951814139723,0.19841182401707358,0.14289823480529198,0.40959324383087614,0.05333554744720459,0.01092161238193512,0.14709377750077746,0.00041397285531274974,2.9802322387695312e-08,0.1520081744186905,0.1520081744186905,1.393514591269195
3383,1e-05,0.13840703259691423,0.19028186808849745,0.13307980755394205,0.40909489147578637,0.05237121507525444,0.013574227690696716,0.13766616417913524,0.0004170126630924642,2.9802322387695312e-08,0.17976737404248164,0.17976737404248164,1.384896382689476
3384,1e-05,0.1464474764266444,0.20028398144277265,0.14119633558932176,0.4159488270100716,0.053973764181137085,0.012281201779842377,0.1457388615722695,0.00040901705506257713,2.9802322387695312e-08,0.13302019406532398,0.13302019406532398,1.4425449464470148
3385,1e-05,0.15647427013642537,0.2083417006646102,0.15204013981864922,0.45136948341659255,0.05534614622592926,0.011258787475526333,0.15578071834785315,0.00041302989120595157,2.9802322387695312e-08,0.16649760670646999,0.16649760670646999,1.4245802545920014
3386,1e-05,0.14429961216836903,0.19972213378647768,0.1396857711678633,0.4170104044957241,0.0533643513917923,0.01223677583038807,0.14358549540946927,0.0004160169046372175,2.9802322387695312e-08,0.17698363422292182,0.17698363422292182,1.4082701988518238
3387,1e-05,0.15224206353680997,0.21032617034646253,0.14813147996175574,0.4336422961888555,0.05485326796770096,0.010621583089232445,0.1515577762250679,0.000417002389440313,1.4901161193847656e-08,0.15023405507775595,0.15023405507775595,1.405807862058282
3388,1e-05,0.1619214608003811,0.21908563147093302,0.15692558234779996,0.5026234180107946,0.05723246932029724,0.013655049726366997,0.1611780976313592,0.0004130296874791384,2.9802322387695312e-08,0.1479651127994317,0.1479651127994317,1.403064787387848
3389,1e-05,0.15349110880800243,0.20688744416708368,0.14934664153720717,0.4334874984097082,0.055033907294273376,0.011218694970011711,0.15279587647694814,0.0004158245283178985,2.9802322387695312e-08,0.1860108202863679,0.1860108202863679,1.3952574394643307
3390,1e-05,0.1623800747601649,0.219367039834043,0.15758452382726051,0.47136962078840855,0.05535931885242462,0.01080416701734066,0.1616953701285979,0.00041326196515001357,2.9802322387695312e-08,0.21798642140192656,0.21798642140192656,1.3944110749289393
3391,1e-05,0.16162327258760822,0.22590280799421986,0.15668550589875951,0.5074624909809177,0.056237004697322845,0.012891897931694984,0.16089782914176365,0.00041136846994049847,2.9802322387695312e-08,0.27886124950174374,0.27886124950174374,1.389733424410224
3392,1e-05,0.15815224495552876,0.21486470096836252,0.15304067965020868,0.4442031524508064,0.055524565279483795,0.010178128257393837,0.15748393034981029,0.0004092274757567793,2.9802322387695312e-08,0.09429857630306228,0.09429857630306228,1.3911137413233519
3393,1e-05,0.16205082063201975,0.21979754434730092,0.1577557356138499,0.47388622159556704,0.05496486648917198,0.010849635116755962,0.16136854017490682,0.00041032288572750986,4.470348358154297e-08,0.5011719559222709,0.5011719559222709,1.4123561205342412
3394,1e-05,0.1434468606930086,0.19809126884265363,0.13812555982144542,0.44386697243720613,0.05196884647011757,0.011576500721275806,0.14275285869728305,0.00041050315485335886,2.9802322387695312e-08,0.21133638280977488,0.21133638280977488,1.4225812247022986
3395,1e-05,0.16650766735093722,0.22281351072095615,0.1619810993880853,0.45959931259457687,0.05689596012234688,0.012230048887431622,0.16579658952670226,0.0004095809126738459,2.9802322387695312e-08,0.28260555784864366,0.28260555784864366,1.3863464947789907
3396,1e-05,0.1628738510642675,0.22220728757902708,0.15815585920260522,0.4713316872091026,0.05383487045764923,0.011256391182541847,0.1621847128424802,0.0004101755330339074,1.4901161193847656e-08,0.15111057658924743,0.15111057658924743,1.4183030407875776
3397,1e-05,0.15432604230166136,0.2077396115303572,0.14958390041249436,0.4300854568069672,0.055991120636463165,0.012251270934939384,0.15361516663263275,0.00040985914529301226,2.9802322387695312e-08,0.23205824263290611,0.23205824263290611,1.4112481055781245
3398,1e-05,0.1491179586664228,0.2005723806885925,0.14422050943644088,0.42777848841230065,0.05324060469865799,0.01040229294449091,0.14844611283474735,0.0004105593834538013,2.9802322387695312e-08,0.16515738925674187,0.16515738925674187,1.4510930264368653
3399,1e-05,0.15619535082620373,0.21589790251701824,0.1517559579140935,0.47426942256063714,0.05480398237705231,0.010677259415388107,0.15551519075776254,0.00041181090637110174,4.470348358154297e-08,0.13336469644426313,0.13336469644426313,1.437530224211514
3400,1e-05,0.15998968863257756,0.2100044500356446,0.15525728393380214,0.40671403667800143,0.054046131670475006,0.009443266317248344,0.15933490375735415,0.0004118734213989228,4.470348358154297e-08,0.14536616671191402,0.14536616671191402,1.4380157571285963
3401,1e-05,0.15051255974615693,0.20688685170632387,0.14606667431722148,0.4276229728526763,0.05339836701750755,0.012531863525509834,0.14979628697549693,0.0004122371319681406,2.9802322387695312e-08,0.10856421222602429,0.10856421222602429,1.4426013473421335
3402,1e-05,0.14338773975312538,0.19421813006896738,0.13874488072564337,0.42162942504598006,0.051891230046749115,0.010698789730668068,0.14270846269490026,0.0004134100454393774,1.4901161193847656e-08,0.24757282525625127,0.24757282525625127,1.4314824556931853
3403,1e-05,0.14853316347803935,0.20044735595563673,0.14367988537024626,0.4191051501966365,0.053724825382232666,0.011353977024555206,0.14784057942093365,0.0004117797070648521,2.9802322387695312e-08,0.10005554900078026,0.10005554900078026,1.4008653266355395
3404,1e-05,0.1573146931284454,0.21585304926368437,0.15232189645291766,0.4682362075097335,0.05444878712296486,0.009919107891619205,0.15664931178138333,0.0004125504055991769,2.9802322387695312e-08,0.295820853977143,0.295820853977143,1.4208692600950599
