role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
adjoint,2,288,9.595733285954871e-07,True,CONVERGED,float64,cuda:0
forward,0,266,9.810805745895007e-07,True,CONVERGED,float64,cuda:0
forward,1,282,8.356919785885033e-07,True,CONVERGED,float64,cuda:0
forward,2,280,9.721719741381462e-07,True,CONVERGED,float64,cuda:0
adjoint,0,276,9.429183955297485e-07,True,CONVERGED,float64,cuda:0
adjoint,1,284,9.203087368642654e-07,True,CONVERGED,float64,cuda:0
adjoint,2,283,9.01808691360745e-07,True,CONVERGED,float64,cuda:0
forward,0,268,9.38585818091639e-07,True,CONVERGED,float64,cuda:0
forward,1,282,9.802901368025823e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.815898681502246e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,9.632992647793142e-07,True,CONVERGED,float64,cuda:0
adjoint,1,286,8.654293266266668e-07,True,CONVERGED,float64,cuda:0
adjoint,2,285,8.513837184543358e-07,True,CONVERGED,float64,cuda:0
forward,0,257,8.850134214696217e-07,True,CONVERGED,float64,cuda:0
forward,1,286,9.077806152842728e-07,True,CONVERGED,float64,cuda:0
forward,2,272,8.699976689517559e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.608653744548801e-07,True,CONVERGED,float64,cuda:0
adjoint,1,290,8.722401239824539e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.380467390420555e-07,True,CONVERGED,float64,cuda:0
forward,0,266,9.554214267003023e-07,True,CONVERGED,float64,cuda:0
forward,1,291,8.514699400789213e-07,True,CONVERGED,float64,cuda:0
forward,2,276,8.778799202008242e-07,True,CONVERGED,float64,cuda:0
adjoint,0,290,8.438766311254743e-07,True,CONVERGED,float64,cuda:0
adjoint,1,294,9.759411555828545e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.169798879986935e-07,True,CONVERGED,float64,cuda:0
forward,0,263,9.715718131862709e-07,True,CONVERGED,float64,cuda:0
forward,1,291,8.64414892867186e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.50492645797051e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.991878109005762e-07,True,CONVERGED,float64,cuda:0
adjoint,1,295,9.100447322923727e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.755636236334018e-07,True,CONVERGED,float64,cuda:0
forward,0,274,9.525994688114238e-07,True,CONVERGED,float64,cuda:0
forward,1,291,8.346585598933301e-07,True,CONVERGED,float64,cuda:0
forward,2,277,8.53079454953007e-07,True,CONVERGED,float64,cuda:0
adjoint,0,290,9.880709507111326e-07,True,CONVERGED,float64,cuda:0
adjoint,1,284,9.271364438168694e-07,True,CONVERGED,float64,cuda:0
adjoint,2,294,9.76973314655162e-07,True,CONVERGED,float64,cuda:0
forward,0,278,9.032416201260093e-07,True,CONVERGED,float64,cuda:0
forward,1,289,9.088129105674957e-07,True,CONVERGED,float64,cuda:0
forward,2,277,9.055803107137554e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.86343217945952e-07,True,CONVERGED,float64,cuda:0
adjoint,1,295,8.864767708055676e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,8.783545448486773e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.439878260595243e-07,True,CONVERGED,float64,cuda:0
forward,1,285,9.474217436941967e-07,True,CONVERGED,float64,cuda:0
forward,2,288,9.756978768473937e-07,True,CONVERGED,float64,cuda:0
adjoint,0,286,9.291842524123306e-07,True,CONVERGED,float64,cuda:0
adjoint,1,294,9.658713186330246e-07,True,CONVERGED,float64,cuda:0
adjoint,2,294,9.618302652298812e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.132344329651461e-07,True,CONVERGED,float64,cuda:0
forward,1,291,9.858306780384179e-07,True,CONVERGED,float64,cuda:0
forward,2,292,9.233358516370745e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.682983742226637e-07,True,CONVERGED,float64,cuda:0
adjoint,1,296,9.791614095450602e-07,True,CONVERGED,float64,cuda:0
adjoint,2,296,9.970732466780023e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.579674537613263e-07,True,CONVERGED,float64,cuda:0
forward,1,293,8.152874530102767e-07,True,CONVERGED,float64,cuda:0
forward,2,293,8.335892268244118e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.956142135116217e-07,True,CONVERGED,float64,cuda:0
adjoint,1,298,9.216462320202125e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.52614072747143e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.174231890374716e-07,True,CONVERGED,float64,cuda:0
forward,1,283,9.741817115607648e-07,True,CONVERGED,float64,cuda:0
forward,2,291,9.462689851993154e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,8.661422851540879e-07,True,CONVERGED,float64,cuda:0
adjoint,1,298,9.332826149387985e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.364598979655849e-07,True,CONVERGED,float64,cuda:0
forward,0,276,8.927498297306539e-07,True,CONVERGED,float64,cuda:0
forward,1,282,9.242702346331941e-07,True,CONVERGED,float64,cuda:0
forward,2,281,9.59485225700121e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.827517118620203e-07,True,CONVERGED,float64,cuda:0
adjoint,1,301,9.588625395366735e-07,True,CONVERGED,float64,cuda:0
adjoint,2,301,9.894748571460755e-07,True,CONVERGED,float64,cuda:0
forward,0,276,9.676376791724263e-07,True,CONVERGED,float64,cuda:0
forward,1,285,9.015236941917189e-07,True,CONVERGED,float64,cuda:0
forward,2,286,9.253209055767024e-07,True,CONVERGED,float64,cuda:0
adjoint,0,290,8.78407599542871e-07,True,CONVERGED,float64,cuda:0
adjoint,1,305,9.672602171276265e-07,True,CONVERGED,float64,cuda:0
adjoint,2,305,9.457943746609477e-07,True,CONVERGED,float64,cuda:0
forward,0,279,9.536363266231519e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.903570950894255e-07,True,CONVERGED,float64,cuda:0
forward,2,290,9.848979255788537e-07,True,CONVERGED,float64,cuda:0
adjoint,0,295,8.81364732174268e-07,True,CONVERGED,float64,cuda:0
adjoint,1,307,8.593178122464017e-07,True,CONVERGED,float64,cuda:0
