role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
adjoint,1,295,9.390176851886468e-07,True,CONVERGED,float64,cuda:0
adjoint,2,302,9.567259511707317e-07,True,CONVERGED,float64,cuda:0
forward,0,297,9.16937995689955e-07,True,CONVERGED,float64,cuda:0
forward,1,305,8.832305174375149e-07,True,CONVERGED,float64,cuda:0
forward,2,304,9.512475431774201e-07,True,CONVERGED,float64,cuda:0
adjoint,0,298,9.12531794654545e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,9.897462084881454e-07,True,CONVERGED,float64,cuda:0
adjoint,2,299,9.847165493465894e-07,True,CONVERGED,float64,cuda:0
forward,0,296,9.376423258559607e-07,True,CONVERGED,float64,cuda:0
forward,1,305,9.132594704643572e-07,True,CONVERGED,float64,cuda:0
forward,2,304,9.863684048478528e-07,True,CONVERGED,float64,cuda:0
adjoint,0,291,9.887609828496832e-07,True,CONVERGED,float64,cuda:0
adjoint,1,290,9.68857068018442e-07,True,CONVERGED,float64,cuda:0
adjoint,2,301,9.96882419986809e-07,True,CONVERGED,float64,cuda:0
forward,0,296,8.729642173263767e-07,True,CONVERGED,float64,cuda:0
forward,1,305,9.371044552095038e-07,True,CONVERGED,float64,cuda:0
forward,2,305,9.410181714927485e-07,True,CONVERGED,float64,cuda:0
adjoint,0,290,9.869014598027909e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.541236590167635e-07,True,CONVERGED,float64,cuda:0
adjoint,2,302,8.915612110518462e-07,True,CONVERGED,float64,cuda:0
forward,0,297,8.831710027482131e-07,True,CONVERGED,float64,cuda:0
forward,1,304,9.27379917398243e-07,True,CONVERGED,float64,cuda:0
forward,2,302,9.76431112257495e-07,True,CONVERGED,float64,cuda:0
adjoint,0,291,9.532455880896478e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.540103400448838e-07,True,CONVERGED,float64,cuda:0
adjoint,2,302,9.021885533483385e-07,True,CONVERGED,float64,cuda:0
forward,0,297,9.274151119273593e-07,True,CONVERGED,float64,cuda:0
forward,1,305,9.487846868866412e-07,True,CONVERGED,float64,cuda:0
forward,2,305,9.714920268920104e-07,True,CONVERGED,float64,cuda:0
adjoint,0,292,9.72908584845408e-07,True,CONVERGED,float64,cuda:0
adjoint,1,295,9.523124014396284e-07,True,CONVERGED,float64,cuda:0
adjoint,2,301,9.669928084683029e-07,True,CONVERGED,float64,cuda:0
forward,0,297,9.174284871681395e-07,True,CONVERGED,float64,cuda:0
forward,1,306,9.563100906148826e-07,True,CONVERGED,float64,cuda:0
forward,2,306,9.452969686082971e-07,True,CONVERGED,float64,cuda:0
adjoint,0,291,9.501820017888084e-07,True,CONVERGED,float64,cuda:0
adjoint,1,296,9.14965774600107e-07,True,CONVERGED,float64,cuda:0
adjoint,2,299,9.940468830015054e-07,True,CONVERGED,float64,cuda:0
forward,0,298,9.044682102329827e-07,True,CONVERGED,float64,cuda:0
forward,1,307,9.164181549930051e-07,True,CONVERGED,float64,cuda:0
forward,2,307,9.11041555534075e-07,True,CONVERGED,float64,cuda:0
adjoint,0,299,9.509829162759402e-07,True,CONVERGED,float64,cuda:0
adjoint,1,296,9.656349864950448e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.888050395561601e-07,True,CONVERGED,float64,cuda:0
forward,0,298,9.34375533036113e-07,True,CONVERGED,float64,cuda:0
forward,1,306,9.249895153505712e-07,True,CONVERGED,float64,cuda:0
forward,2,306,9.665753847057223e-07,True,CONVERGED,float64,cuda:0
adjoint,0,295,9.879737139474688e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.763834072284623e-07,True,CONVERGED,float64,cuda:0
adjoint,2,299,9.096261230359952e-07,True,CONVERGED,float64,cuda:0
forward,0,298,9.968185843649475e-07,True,CONVERGED,float64,cuda:0
